station_number, date, time, air_temperature, quality
162860,2015-03-06,07:00:00,0,G
53530,2001-12-22,10:00:00,-8.4,Y
95620,1959-11-29,00:00:00,3.6,Y
102390,1997-06-03,10:00:00,12.6,Y
64020,1986-02-27,21:00:00,-3.4,G
113420,2002-10-23,20:00:00,-0.5,Y
97200,1979-07-26,15:00:00,18,G
78300,1984-01-08,06:00:00,1,G
62180,1966-07-02,01:00:00,14.6,Y
125170,2006-05-08,15:00:00,23.3,G
162860,1961-07-12,03:00:00,13.4,Y
97260,1953-10-18,21:00:00,9,Y
189720,2012-02-16,14:00:00,-11.7,G
65160,1990-06-13,13:00:00,20.6,Y
82260,1956-09-01,09:00:00,12.2,G
73570,1989-06-06,03:00:00,7,G
77210,2003-05-08,01:00:00,7.7,Y
93220,1985-07-12,20:00:00,16.5,Y
123460,2009-03-25,12:00:00,-4,G
155960,2005-12-10,00:00:00,-2.8,G
192840,2008-12-26,22:00:00,-1.4,Y
71360,2003-10-25,16:00:00,4.9,Y
114140,2003-10-19,21:00:00,-3.9,G
71470,1966-04-28,14:00:00,13.8,Y
107420,2003-02-07,12:00:00,-9.8,G
82620,1964-07-09,18:00:00,15.2,G
116490,2006-07-05,05:00:00,14.4,Y
128370,1979-10-04,06:00:00,6,G
169880,1982-03-08,09:00:00,0,G
62180,1976-07-17,09:00:00,19.2,G
98040,1964-07-06,09:00:00,16.3,Y
65510,2011-11-24,04:00:00,5.1,G
108320,1970-05-27,15:00:00,4,Y
98040,1998-12-11,00:00:00,-1,G
55570,2004-06-28,07:00:00,12.5,Y
87360,1982-02-11,00:00:00,1.4,G
53530,2015-08-15,20:00:00,18.2,G
102190,1966-11-25,12:00:00,1,G
128390,1992-11-27,05:00:00,1.6,Y
107330,1972-01-03,18:00:00,-3.6,G
62410,1957-12-29,13:00:00,2.8,Y
78400,1959-09-30,04:00:00,9,Y
86370,1975-09-29,01:00:00,10,Y
112540,2003-06-07,12:00:00,13.3,G
98490,1996-08-14,11:00:00,23.5,Y
148300,1991-10-15,06:00:00,-0.3,G
136360,2010-04-01,18:00:00,3.3,G
64560,1988-12-15,03:00:00,-8,G
180770,2011-12-19,21:00:00,-5,G
132030,2015-01-19,03:00:00,-9.5,G
65160,2007-07-08,11:00:00,15.9,Y
71430,1964-04-20,17:00:00,13,Y
127310,1969-11-04,02:00:00,-3,Y
96140,1998-10-01,06:00:00,-1.4,G
112530,2004-12-16,18:00:00,1.8,G
72090,2009-05-15,10:00:00,13.6,Y
132180,1980-11-22,18:00:00,-2.8,G
71470,1972-04-21,14:00:00,5.6,Y
73090,1983-04-05,18:00:00,2.2,G
126290,2014-03-18,23:00:00,-7.9,G
83420,2008-04-19,15:00:00,8,G
125440,2005-06-29,09:00:00,12.2,G
124320,1990-05-31,03:00:00,8.2,G
71190,2007-05-29,21:00:00,15.8,G
85630,1962-04-13,18:00:00,2.8,G
85240,1956-09-05,06:00:00,11.6,Y
133190,1990-08-10,15:00:00,16.2,G
63340,1990-09-03,06:00:00,8.9,G
71470,1956-03-06,15:00:00,-2.6,Y
155790,1999-10-24,08:00:00,1.8,Y
72400,1982-11-20,18:00:00,4.5,G
83460,1989-02-14,19:00:00,1.8,Y
81010,1969-06-14,12:00:00,21,G
180740,1989-01-28,12:00:00,3.1,G
180750,1979-10-15,00:00:00,-12.3,G
106570,2006-09-09,13:00:00,17.2,Y
172770,2008-07-25,12:00:00,21.4,G
149560,2001-03-04,17:00:00,-13.3,Y
54300,1996-06-21,06:00:00,9.3,G
106580,1974-10-28,03:00:00,0.3,G
54550,1969-08-10,17:00:00,20,Y
78040,1994-12-25,07:00:00,1.4,Y
105370,2015-02-20,18:00:00,1.2,G
91130,1990-03-02,06:00:00,-1.8,G
63510,1998-04-14,05:00:00,2.1,Y
145130,2009-01-18,09:00:00,-7.3,G
105220,1995-08-22,18:00:00,20.1,G
136090,2006-06-03,16:00:00,11.8,Y
124020,2004-11-04,12:00:00,6.1,G
148330,2006-09-26,09:00:00,10.3,G
92410,1998-10-28,02:00:00,4.9,Y
106500,1990-10-19,09:00:00,2.7,G
63590,2013-11-21,04:00:00,1,G
52510,1987-12-20,11:00:00,6.3,Y
82650,1957-09-15,12:00:00,10.8,Y
98040,1973-01-20,21:00:00,-0.4,G
140480,1969-11-18,22:00:00,1,Y
108320,1998-05-10,08:00:00,13.1,Y
147090,2009-09-08,23:00:00,10.5,Y
62030,1992-06-14,11:00:00,19,Y
83280,1961-08-24,18:00:00,13.2,G
76420,2002-07-02,07:00:00,14.6,Y
87440,2001-12-19,12:00:00,2.8,G
133250,2007-03-01,13:00:00,2.2,Y
148040,2011-03-29,03:00:00,-18.5,G
173810,1973-07-14,06:00:00,15,G
97280,2006-07-25,14:00:00,28.3,Y
66420,1999-05-29,06:00:00,16.8,G
95540,2010-07-17,16:00:00,20.3,Y
146350,2009-07-14,08:00:00,12.7,Y
54230,1967-10-15,18:00:00,12.6,G
170930,2015-06-03,09:00:00,6.3,G
74180,1956-02-09,13:00:00,-12.2,Y
114360,1997-03-05,18:00:00,2,G
159680,1963-10-05,12:00:00,3,G
161910,2009-05-01,15:00:00,18.6,G
71190,2009-05-21,00:00:00,11.8,G
78400,1982-08-21,17:00:00,14,Y
122330,1986-12-14,18:00:00,-10.3,G
65360,1971-04-24,06:00:00,1,G
86370,1964-07-01,23:00:00,9.4,Y
123060,1996-08-24,08:00:00,12.9,Y
148330,2001-01-19,17:00:00,-0.8,Y
53300,2009-01-20,20:00:00,0.6,Y
171790,2013-06-08,06:00:00,12,G
134110,1979-06-25,16:00:00,12.8,Y
136090,2009-10-30,08:00:00,-0.4,Y
98040,1970-03-15,15:00:00,3,Y
106570,1996-03-04,13:00:00,6.2,Y
189760,1993-09-20,18:00:00,4.3,G
154860,1993-04-03,20:00:00,-4,Y
114410,2000-04-06,07:00:00,-1.6,Y
148330,2014-07-17,03:00:00,13.8,G
134110,1958-01-11,00:00:00,-11,Y
180770,2003-03-09,00:00:00,-0.8,G
108320,2007-05-04,15:00:00,5.2,G
182810,1998-05-20,02:00:00,-1.2,Y
97120,1991-06-11,12:00:00,14.4,G
96040,2012-06-28,04:00:00,9.4,G
136090,2015-02-11,05:00:00,5.9,G
53200,1983-08-16,09:00:00,16.7,G
98230,2004-11-29,12:00:00,-3.1,G
145580,2004-09-24,09:00:00,6.9,G
102540,1980-12-02,06:00:00,-5.1,G
106160,2012-12-04,14:00:00,-10.7,G
158990,2001-10-21,06:00:00,3,G
163900,2011-04-20,17:00:00,0.8,G
138240,1973-05-27,14:00:00,15,Y
98180,1992-06-20,18:00:00,20.8,G
107420,2004-12-08,10:00:00,6.7,Y
53530,2014-08-29,10:00:00,18,G
66400,2000-02-11,23:00:00,3.5,Y
66400,2005-01-07,05:00:00,5.6,Y
86200,1972-08-13,18:00:00,18.4,G
53300,1983-01-18,12:00:00,4.9,G
106360,1984-10-15,06:00:00,5.8,G
98490,2014-03-25,12:00:00,5.9,G
138390,1998-07-25,21:00:00,12.4,G
114010,1979-03-29,06:00:00,0.7,G
66110,2014-03-26,10:00:00,4.4,G
87140,2003-02-08,11:00:00,-2.9,Y
54300,1976-04-29,12:00:00,9.4,G
87440,2014-07-06,11:00:00,16,G
99090,2000-10-27,02:00:00,7,Y
97110,1955-09-06,14:00:00,20,Y
139340,1968-11-10,09:00:00,-15.5,Y
116490,2006-12-25,04:00:00,-1.7,Y
149540,1986-12-17,03:00:00,-20.3,G
52230,2003-07-29,00:00:00,18.6,G
135460,2002-02-23,11:00:00,-2.1,Y
53300,1979-02-25,10:00:00,-1.9,Y
178860,2013-09-13,05:00:00,5.8,G
66410,1976-06-04,08:00:00,13,Y
151380,1987-09-08,05:00:00,9.8,Y
65510,2008-08-26,07:00:00,13.1,Y
180940,1974-08-19,04:00:00,8,Y
159770,2004-03-08,18:00:00,-7,G
63600,1994-03-15,09:00:00,3.2,G
97200,1966-07-09,13:00:00,21,Y
133500,2005-03-26,22:00:00,-0.6,Y
84520,2008-11-22,02:00:00,-3,Y
136090,1998-01-19,00:00:00,-14,G
76000,1972-07-28,18:00:00,16.8,G
140480,1994-05-11,06:00:00,10.3,G
82090,2010-04-08,13:00:00,7.7,Y
97100,2007-03-17,23:00:00,-2.5,Y
123460,2008-09-08,01:00:00,-2.1,Y
81010,1977-12-27,18:00:00,3.7,G
87140,2005-04-03,00:00:00,4.2,G
180770,2015-08-22,19:00:00,11.6,G
83190,2002-02-24,15:00:00,1.6,G
140480,1981-12-21,19:00:00,-7.6,Y
78040,1997-03-24,05:00:00,-2.3,Y
66410,1974-12-02,00:00:00,0.1,G
84310,2013-11-16,15:00:00,10,G
179740,1991-11-08,18:00:00,-0.5,G
181900,2002-05-05,12:00:00,7.5,G
96220,1991-12-03,09:00:00,2.8,G
134150,1994-05-29,18:00:00,7.5,G
154730,2008-10-08,18:00:00,-0.5,G
160750,2000-06-03,19:00:00,3.6,Y
171790,2003-10-27,22:00:00,5.5,Y
133250,2005-02-17,21:00:00,-2.4,G
145130,2002-05-09,03:00:00,1.4,G
95170,1992-06-06,21:00:00,15.4,G
86350,1973-11-04,18:00:00,4.5,G
85050,2013-04-28,22:00:00,4.4,G
162980,1999-10-26,18:00:00,1.3,G
136090,2002-01-16,06:00:00,-0.7,G
97510,2001-02-02,14:00:00,-10.5,Y
128390,1998-01-17,04:00:00,-0.2,Y
139120,2008-03-21,07:00:00,-9.2,Y
160970,2011-02-25,12:00:00,-5.9,G
83190,1996-10-01,09:00:00,11.7,G
62190,1995-07-01,15:00:00,15,G
172940,2013-08-16,08:00:00,12.5,G
170860,2014-09-21,13:00:00,4.8,G
136360,1987-08-15,06:00:00,7.3,G
82230,1981-08-26,06:00:00,13,G
78550,2000-02-03,05:00:00,0.1,Y
114160,1975-11-26,15:00:00,2,G
172940,2009-07-10,07:00:00,13.6,Y
147420,1999-11-07,15:00:00,2.6,G
64020,2007-05-27,04:00:00,12.5,Y
112540,1986-04-11,03:00:00,-10.4,G
170850,1971-07-09,12:00:00,21.3,G
52350,2013-04-04,05:00:00,-5.8,G
83280,2010-01-24,06:00:00,-6.4,G
71360,2001-07-18,03:00:00,14.5,G
98490,2007-05-05,22:00:00,6.6,Y
85240,2006-10-26,14:00:00,9.7,Y
78290,2012-08-15,10:00:00,21.7,G
166940,1997-12-05,17:00:00,-6.3,Y
106580,1966-11-07,18:00:00,2.7,G
154860,1989-12-12,18:00:00,-16.8,G
96560,2008-11-17,06:00:00,-2.4,G
97530,1973-09-29,12:00:00,12.2,G
83190,2007-12-18,21:00:00,-3,G
192840,2011-04-05,13:00:00,5.2,G
52550,1971-12-11,18:00:00,7.5,G
162980,1999-07-27,06:00:00,11,G
63450,1990-05-01,06:00:00,10.8,G
161710,2005-05-12,17:00:00,7.4,Y
105280,1991-08-05,09:00:00,21,G
157870,1998-05-16,05:00:00,9.9,Y
148330,2010-10-12,16:00:00,3.8,G
82360,2004-10-27,03:00:00,1.6,G
94190,2015-11-11,16:00:00,6.4,G
85240,1973-07-04,06:00:00,20.4,G
65160,2001-05-05,12:00:00,10.5,G
140480,2010-02-21,01:00:00,-21.7,Y
151240,2004-01-23,09:00:00,-6.3,G
149340,2009-11-12,18:00:00,-4.2,G
73430,1966-05-23,00:00:00,11.6,G
102390,2015-04-24,15:00:00,9.1,G
189760,1979-02-22,03:00:00,0.9,G
62180,1961-05-15,21:00:00,9.2,Y
87400,1996-10-17,12:00:00,11.6,G
158990,2003-05-17,06:00:00,4,G
134110,2008-05-17,19:00:00,4.1,Y
52360,1999-04-30,23:00:00,7.8,Y
78300,1990-01-20,18:24:00,3.4,Y
163950,1987-01-24,12:00:00,-10.4,G
53640,1965-06-19,12:00:00,16,G
52510,1987-10-26,16:00:00,7.2,Y
113110,1998-01-21,21:00:00,-10.1,G
74460,1998-08-10,09:00:00,18.6,G
81050,2007-08-06,21:00:00,19.8,G
178860,2010-07-12,15:00:00,14,G
86340,2014-04-10,16:00:00,7,G
86420,2011-05-03,16:00:00,1,G
74240,1969-12-15,18:00:00,-2.4,G
83050,1990-04-14,06:00:00,6,G
82190,1971-12-19,00:00:00,7.8,G
63050,1985-01-16,18:00:00,-5.6,G
52510,1992-09-05,17:00:00,13.2,Y
138240,1979-03-23,15:00:00,-1.7,G
188790,1995-01-08,17:00:00,-1.6,Y
134410,2001-06-17,13:00:00,15.3,Y
85460,1998-04-12,21:00:00,-2.2,G
65510,2007-05-26,08:00:00,18.1,Y
65160,2003-01-12,19:00:00,2.2,Y
124020,1994-08-09,03:00:00,9.6,G
163950,1954-09-15,06:00:00,11,Y
161710,1993-02-20,13:00:00,-11,Y
133200,1976-12-24,12:00:00,-9.4,G
53650,1968-11-13,12:00:00,3,G
135460,2009-11-13,12:00:00,-5.2,G
62030,1995-06-26,18:00:00,19.8,G
85240,2007-11-27,01:00:00,0.5,Y
103080,1983-10-04,18:00:00,11.7,G
161940,1984-01-20,13:00:00,-20.8,Y
147100,1986-09-28,06:00:00,1.4,G
83420,2008-01-14,23:00:00,3,Y
87140,2009-12-13,01:00:00,1.5,Y
81350,2005-04-15,09:00:00,7.2,G
167710,2004-07-21,14:00:00,15.6,Y
182910,2002-02-01,13:00:00,-26.6,Y
97490,1989-07-22,06:00:00,15.2,G
87450,1952-10-28,12:00:00,7.8,Y
82190,1978-04-03,21:00:00,1.6,G
149340,2001-04-09,06:00:00,-0.1,G
97260,1973-01-16,16:00:00,-0.4,Y
52350,2009-04-15,12:00:00,14.3,G
147090,2003-12-17,21:00:00,-11.1,G
140460,2006-04-24,16:00:00,2.3,Y
64130,1985-12-30,06:00:00,-6.4,G
97390,1974-01-25,21:00:00,-2,G
103090,1957-09-08,12:00:00,16,Y
155970,2014-06-01,00:00:00,4.2,G
127130,2001-08-21,11:00:00,15.8,Y
97510,2005-03-24,04:00:00,1.6,Y
133180,1996-09-29,18:00:00,7,G
63590,2015-12-10,09:00:00,6.9,G
63050,1984-06-17,12:00:00,20.1,G
98160,2008-04-16,15:00:00,6.1,G
162790,2009-11-22,16:00:00,3.6,Y
83320,1978-07-26,06:00:00,13,G
157720,1985-09-18,12:00:00,9.4,G
180940,1973-03-27,07:00:00,-9,Y
81050,1996-04-18,05:00:00,5.6,Y
85460,2007-03-06,07:00:00,1.4,Y
144300,1981-06-19,06:00:00,4.7,G
162790,2009-02-14,02:00:00,-17.3,Y
75520,2005-03-22,05:00:00,-5.9,Y
52350,2011-11-25,17:00:00,8.2,G
136410,2016-01-01,10:00:00,0.5,G
74530,1990-10-22,12:00:00,5.5,G
140480,2015-12-13,20:00:00,-13.8,G
74300,2016-01-24,01:00:00,-2.8,G
52230,2010-09-19,12:00:00,14.1,G
113110,1995-05-20,11:00:00,3.5,Y
180760,2009-05-22,11:00:00,10.3,Y
133190,1987-06-14,06:00:00,10.2,G
82260,1991-08-18,22:00:00,14.6,Y
85240,1978-08-16,10:00:00,17.5,Y
71360,1989-08-11,07:00:00,14.3,Y
82000,1981-02-26,18:00:00,-0.4,G
178740,1976-05-06,12:00:00,3,G
92400,1989-04-18,12:00:00,5.2,G
64020,2003-07-20,02:00:00,16.2,Y
81220,1983-06-14,00:00:00,13.1,G
62180,1970-12-19,07:00:00,4,Y
127310,1985-01-22,14:00:00,-8.4,Y
71420,2006-07-27,20:00:00,24.6,Y
64030,1969-08-31,12:00:00,21.3,G
171790,2006-06-22,05:00:00,13.3,Y
97280,2013-05-30,07:00:00,17.2,G
85240,1990-03-15,01:00:00,0.9,Y
95530,1983-06-17,12:00:00,17.2,G
83040,2004-05-27,19:00:00,10.2,Y
106160,2016-02-29,10:00:00,-0.9,G
78280,1999-04-24,11:00:00,4.3,Y
105370,1961-01-08,18:00:00,-11.8,G
71430,1963-03-06,00:00:00,1,Y
102190,1957-12-05,12:00:00,0,Y
97510,2010-09-10,20:00:00,12.9,G
52360,1988-10-27,13:00:00,10.4,Y
151290,1976-08-13,03:00:00,14,G
77180,1977-02-01,00:00:00,-0.8,G
94140,1965-02-09,18:00:00,-0.6,G
86370,1974-10-27,22:00:00,4,Y
54390,1963-02-24,06:00:00,-4,G
132030,2008-03-05,21:00:00,-3.6,G
84310,1964-04-20,04:00:00,4.2,Y
105370,2000-07-20,06:00:00,15,G
122260,2004-10-21,01:00:00,-0.5,Y
115230,1958-06-13,12:00:00,12.6,Y
122430,2012-10-14,14:00:00,-2.1,G
125440,1997-06-24,19:00:00,8.6,Y
78290,1998-01-05,02:00:00,4.1,Y
134110,1990-05-21,16:00:00,4.4,Y
112170,1970-09-03,18:00:00,11,G
134110,1953-04-01,00:00:00,-8,Y
87440,1997-05-12,16:00:00,6.6,Y
72090,2001-09-16,08:00:00,12.1,Y
124300,2007-01-28,22:00:00,-12.3,Y
81540,2013-03-06,00:00:00,0,G
140480,2007-01-19,00:00:00,-6.1,G
173810,1966-06-29,06:00:00,15.2,G
62180,2002-04-09,19:00:00,5.7,Y
82620,1964-08-04,18:00:00,16.2,G
55570,2014-03-05,17:00:00,2.8,G
53200,1972-01-17,06:00:00,-4.7,G
98180,1986-08-28,06:00:00,13.8,G
63050,1991-06-06,17:00:00,13.3,Y
85240,1997-11-12,19:00:00,6.2,Y
179960,1991-06-13,09:00:00,5.1,G
97400,2012-11-01,04:00:00,7.1,G
113070,2012-01-09,17:00:00,-9.6,G
74460,1971-05-11,13:00:00,18,Y
54550,1962-01-26,05:00:00,-3,Y
138240,1985-02-27,13:00:00,-0.2,Y
66410,1970-05-18,07:00:00,13,Y
113070,2001-06-08,16:00:00,2.8,Y
84310,1983-04-13,11:00:00,1.9,Y
68550,1974-12-14,03:00:00,1.4,G
162860,1980-08-30,13:00:00,14,Y
108320,2011-10-11,03:00:00,6,G
86340,2011-12-18,19:00:00,0.1,G
125170,2008-10-26,02:00:00,9.2,Y
133160,1999-09-06,09:00:00,21.9,G
132110,2012-05-07,05:00:00,-6.6,G
97530,2013-08-02,15:00:00,25.4,G
89240,1962-12-11,21:00:00,2,Y
113110,1986-12-03,04:00:00,-6.4,Y
62030,1962-05-11,06:00:00,8.2,G
162860,1971-11-18,16:00:00,-14.8,Y
105220,2002-01-03,16:00:00,-7.5,Y
97530,1968-05-04,07:00:00,5.4,Y
64510,1999-12-19,13:00:00,-2.7,Y
63510,1997-12-20,20:00:00,-0.4,Y
188810,1988-04-27,07:00:00,-0.4,Y
97510,2007-08-30,05:00:00,5.7,Y
103100,1999-12-31,18:00:00,-12.5,G
52350,1996-05-15,22:00:00,8,Y
107140,2004-04-13,13:00:00,11.8,Y
105260,2008-11-07,11:00:00,-0.1,Y
191900,1986-04-15,03:00:00,-20.4,G
86420,1999-08-02,13:00:00,29.4,Y
85240,2015-11-23,05:00:00,-10.6,G
113410,1957-02-13,18:00:00,-9.6,Y
140460,2008-02-17,03:00:00,0.6,G
65510,2015-04-13,06:00:00,2.4,G
151380,1972-10-31,06:00:00,0.2,G
97120,1990-11-13,18:00:00,5.4,G
180760,2008-05-25,20:00:00,5.2,Y
72420,1991-02-01,13:00:00,-4,Y
74460,1989-08-21,01:00:00,17.2,Y
66410,1978-06-20,07:00:00,15.6,Y
87140,1998-01-17,00:00:00,4.1,G
53300,1974-10-04,10:00:00,11,Y
52510,1991-03-30,10:00:00,9.4,Y
64510,2005-02-08,04:00:00,-8,Y
171790,2015-01-04,06:00:00,-10.6,G
112540,2001-07-09,03:00:00,13.3,G
54230,1976-07-15,18:00:00,19.9,G
124020,1980-09-26,03:00:00,6.3,G
114160,1973-04-29,06:00:00,-0.7,G
78550,2000-04-08,05:00:00,2.1,Y
151240,2002-09-04,08:00:00,12.7,Y
85240,1974-04-18,01:00:00,3,Y
172940,2014-11-20,03:00:00,-11.2,G
99330,1989-06-06,20:00:00,10.3,Y
52230,1978-05-10,18:00:00,3.4,G
97530,1968-03-07,07:00:00,-7.2,Y
83170,1982-12-18,18:00:00,-0.8,G
107420,2000-07-09,03:00:00,6.1,G
137030,1954-06-16,15:00:00,15,G
127130,2014-04-12,07:00:00,5.9,G
74480,1963-11-09,12:00:00,8.3,G
84580,1970-06-28,00:00:00,9.5,G
151280,2013-07-24,17:00:00,17.4,G
83190,2006-03-08,16:00:00,-2.7,Y
73090,1985-04-25,06:00:00,-3,G
84390,1988-11-23,18:00:00,-3.8,G
77220,1976-06-30,15:00:00,24,G
136420,2006-03-05,21:00:00,-22,G
162860,2014-10-01,12:00:00,9.3,G
86420,2014-04-07,05:00:00,7.4,G
62040,2013-05-04,04:00:00,3.2,G
140460,2010-05-18,15:00:00,7.8,G
127310,1975-05-29,03:00:00,0.2,G
75240,2009-12-31,18:00:00,-6.7,G
115220,1996-04-19,08:00:00,9.7,Y
147090,2001-07-22,09:00:00,13.3,G
63510,2011-07-27,17:00:00,22,G
53180,2001-07-20,01:00:00,12.6,Y
98040,1975-04-08,08:00:00,3,Y
117160,2007-03-06,18:00:00,0.5,G
71470,1982-03-09,21:00:00,-1.9,G
137110,1990-12-01,06:00:00,0.4,G
64510,2002-06-11,19:00:00,12.5,Y
163900,2007-02-14,09:00:00,-15,G
96120,1981-08-16,12:00:00,14.2,G
64020,2005-08-22,17:00:00,16.4,Y
83050,1986-05-29,18:00:00,10.2,G
97390,1967-09-10,00:00:00,12,G
87360,1989-12-05,15:25:00,0.6,Y
99090,2008-09-10,09:00:00,11.6,G
98230,2010-12-20,09:00:00,-6.1,G
180940,1963-08-25,20:00:00,8,Y
81540,2009-08-15,13:00:00,14.1,Y
95130,2014-01-05,20:00:00,3,G
147420,2000-01-16,05:00:00,0.1,Y
106070,1995-12-08,12:00:00,-2.3,G
114410,2008-08-18,18:00:00,10.3,G
147100,1966-02-19,00:00:00,-24.9,G
107140,2015-10-12,04:00:00,-3.9,G
170860,2014-09-20,12:00:00,13.8,G
158740,2010-05-01,18:00:00,1.2,G
93640,1956-12-18,12:00:00,5,Y
87450,1998-08-05,18:00:00,14,G
62180,1988-09-27,08:00:00,13.8,Y
78280,2008-07-09,09:00:00,16.9,G
154720,1990-08-27,18:00:00,8.8,G
103100,2000-04-18,06:00:00,5.8,G
84060,1980-01-08,12:00:00,-1.4,G
160750,1999-08-29,13:00:00,18.2,Y
147570,2004-09-07,12:00:00,12.7,G
85050,1999-03-07,23:00:00,-0.7,Y
147090,2002-10-03,05:00:00,0.2,Y
114400,1977-10-12,21:00:00,6,G
180940,1966-07-29,05:00:00,8,Y
191720,1997-05-14,11:00:00,8,Y
97110,1965-01-22,05:00:00,1.1,Y
132030,1991-12-20,23:00:00,-6.8,Y
71420,1988-07-31,08:00:00,19,Y
78040,1995-01-03,18:00:00,-2.4,G
189760,1993-09-14,18:00:00,3.5,G
169790,2006-11-25,02:00:00,-1,Y
93520,2002-06-15,09:00:00,18.9,G
76470,1971-08-19,09:00:00,19,Y
151280,2010-03-14,15:00:00,-7,G
134410,2003-09-20,01:00:00,-0.1,Y
140480,1999-01-25,06:00:00,-10.9,G
136090,1998-01-22,10:00:00,-7.2,Y
82350,2009-03-04,15:00:00,4.2,G
62410,1971-01-30,02:00:00,-5.6,Y
114160,1980-11-24,00:00:00,-1,G
169860,2007-02-12,14:00:00,-13.2,Y
102190,1958-11-09,00:00:00,4.7,Y
82000,1984-08-01,12:00:00,21,G
151380,1962-05-30,11:00:00,6,Y
84620,1962-03-12,09:00:00,-13.2,Y
134100,1978-05-29,18:00:00,14.7,G
78400,1991-11-04,11:00:00,7.3,Y
99090,1992-02-11,15:00:00,1.9,G
62260,2004-02-16,18:00:00,1.3,G
188820,1979-12-25,06:00:00,-1.9,G
135520,1989-05-02,12:00:00,10.6,G
104300,1984-03-06,18:00:00,2.4,G
140480,1996-09-18,03:00:00,4.3,G
188850,2009-05-12,15:00:00,4,G
99450,2000-07-06,11:00:00,14.5,Y
139340,1956-01-26,18:00:00,-12,Y
103080,1962-08-29,06:00:00,9.3,G
85650,1955-03-05,12:00:00,-1.4,Y
151280,2001-08-19,10:00:00,15.2,Y
78290,2006-03-10,10:00:00,-3.7,Y
126300,1975-12-28,18:00:00,-5.2,G
107440,1963-09-26,03:00:00,13,Y
74460,1986-10-06,09:00:00,5.6,G
86340,2012-06-28,13:00:00,19.9,G
113420,2009-06-15,21:00:00,5.6,G
66630,1963-01-06,12:00:00,-3.9,G
127310,1990-06-23,16:00:00,14.7,Y
123480,1981-11-09,00:00:00,-12.9,G
180940,1986-08-29,12:00:00,9.1,G
63500,1968-03-24,18:00:00,11.6,G
151550,1974-01-25,09:00:00,-8,G
98040,2016-03-01,00:00:00,-4.6,G
78400,1977-11-15,06:00:00,6,G
63050,1979-04-14,00:00:00,3.3,G
144300,1995-05-12,06:00:00,-2.4,G
74300,1998-11-30,04:00:00,-2.1,Y
91130,1982-09-24,12:00:00,12.9,G
191720,2010-05-07,20:00:00,2.4,Y
145260,1991-06-04,21:00:00,7.2,G
52550,1971-03-15,06:00:00,2,G
137110,1972-08-13,18:00:00,18.1,G
78550,2007-01-30,02:00:00,1.1,Y
147090,1996-12-15,03:00:00,-29.4,G
112540,2012-06-09,00:00:00,7.8,G
162980,2002-06-03,06:00:00,6.7,G
87360,1997-11-18,11:00:00,3.5,Y
62530,1997-09-24,08:00:00,14.6,Y
134110,2012-02-10,13:00:00,-2.2,G
83640,1956-05-22,18:00:00,13,Y
166940,2010-09-12,19:00:00,10.6,G
125170,2008-03-11,14:00:00,4.6,Y
145130,2007-09-15,05:00:00,4.8,Y
73230,1984-04-29,06:00:00,7,G
125170,1998-03-14,07:00:00,-8.6,Y
85460,2002-09-04,10:00:00,20,Y
146350,1999-07-25,18:00:00,8.8,G
63050,1983-12-11,02:00:00,-14.8,Y
62180,1968-02-15,12:00:00,1,Y
62180,1967-10-12,06:00:00,12.6,Y
97530,1965-07-22,14:00:00,24,Y
125170,2014-06-30,07:31:00,10.4,Y
96190,2013-08-26,20:00:00,9.9,G
123460,2011-11-25,04:00:00,1.9,G
71500,2003-04-04,18:00:00,10.2,G
105450,2005-07-17,06:00:00,17,G
155960,2008-04-16,04:00:00,-5.8,Y
128390,2015-08-29,10:00:00,17.3,G
98160,1997-05-16,09:00:00,13.9,G
96120,1986-05-10,15:00:00,15.4,G
99330,1989-12-05,05:00:00,-0.9,Y
74080,1992-12-02,06:00:00,4.7,G
71190,2003-04-13,19:00:00,4,Y
115230,1971-10-26,18:00:00,4,G
97390,1967-09-04,15:00:00,17,Y
117160,1968-06-26,22:00:00,13.8,Y
133250,2002-07-31,18:00:00,20.8,G
82380,1977-12-10,06:00:00,0,G
180770,2008-08-21,14:00:00,16.1,Y
63050,1971-04-07,13:00:00,7.7,Y
108320,1966-09-25,06:00:00,8.5,G
124320,1991-08-29,12:00:00,16.2,G
151380,1990-01-28,19:00:00,-19.9,Y
170790,1979-10-18,15:00:00,-1.4,G
83170,1989-04-27,12:00:00,7.5,G
132030,2003-04-02,19:00:00,-5.5,Y
136090,2003-03-19,14:00:00,2.7,Y
107450,1995-05-08,04:00:00,2.9,Y
107440,2002-04-24,03:00:00,5.5,G
78400,2000-01-19,19:00:00,0.8,Y
97530,1996-02-20,21:00:00,-16.2,G
103100,2007-06-07,18:00:00,25.7,G
73570,1988-04-21,06:00:00,1.2,G
89230,2015-08-28,15:00:00,19.6,G
92410,2003-01-19,18:00:00,0.6,G
108110,2005-03-01,12:00:00,-7.9,G
62250,2012-03-31,04:00:00,1.7,G
162860,1971-11-26,01:00:00,-9.4,Y
94390,1999-02-28,13:00:00,1.8,Y
85180,2010-11-29,18:00:00,-9.1,G
127310,1969-07-23,22:00:00,18,Y
170860,2011-10-01,00:00:00,0.3,G
160960,1969-04-15,15:00:00,-0.6,Y
159770,2012-11-29,06:00:00,-8.4,G
136090,1965-10-25,12:00:00,8.6,G
132110,2013-04-20,18:00:00,-2.3,G
114160,1984-01-18,00:00:00,-6.1,G
107440,1973-12-12,21:00:00,-2,G
